ISO3,Authors,DALYs,Participants,PBR,Participant_Share,DALY_Share,A_global_share,P_burden_global_share,P_participant_global_share,A_norm,P_burden_norm,P_participant_norm,Limiting_Factor,Residual,Impact_Scores,Disease,CIS_Country,x,y,Status,Visual_Factor
ZWE,2,3299562.234,195,0.07309388,0.000111085,0.001519763,0.000282885,0.001397453,0.000111072,0.157912063,0.780085175,0.062002763,As_Expected,-0.061446916,"{'Research_Investment': 0.901073873668479, 'Health_Infrastructure': 0.3403197525180822, 'Governance': 0.4966126386742868}",Neurological disorders,-0.001672028,0.140958794,0.136755858,As_Expected,Research_Investment
AFG,1,33794488.16,120,0.006071291,2.28E-05,0.003748746,9.44E-05,0.003515631,2.28E-05,0.02598129,0.967753968,0.006264742,Research_Investment,-1.843922676,"{'Research_Investment': 2.181433667994491, 'Health_Infrastructure': 0.43527512907876353, 'Governance': 0.6837173332707143}",Cardiovascular diseases,0.045927112,0.019255387,0.022500457,Under,Research_Investment
ALB,1,5133380.091,10,0.001896644,1.90E-06,0.000569434,9.44E-05,0.000534024,1.90E-06,0.149743663,0.847247424,0.003008913,Research_Investment,-2.322006991,"{'Research_Investment': 1.1577279689365956, 'Health_Infrastructure': 0.24753563093094194, 'Governance': 0.21445837116679917}",Cardiovascular diseases,0.049013966,0.077880745,0.129681816,Under,Research_Investment
ARE,2,3869768.114,253.1687784,0.048017111,4.80E-05,0.000429265,0.000188768,0.000402571,4.80E-05,0.295248718,0.629653104,0.075098178,As_Expected,0.055331377,"{'Research_Investment': 0.2707712042779646, 'Health_Infrastructure': 0.10546128778643522, 'Governance': 0.6135349078534131}",Cardiovascular diseases,0.021547718,0.222722537,0.25569289,As_Expected,Governance
ARG,20,47124992.58,2610.171648,0.094702941,0.000495057,0.005227469,0.001887683,0.0049024,0.000495028,0.259115216,0.672934196,0.067950588,Research_Investment,-1.584398499,"{'Research_Investment': 0.8529944884585718, 'Health_Infrastructure': 0.0037339390147590247, 'Governance': 0.10632383953828488}",Cardiovascular diseases,0.001182432,0.197508196,0.22440036,Under,Research_Investment
AUS,292,20129788.72,129124.1308,10.96765766,0.024490254,0.002232952,0.02756017,0.002094096,0.02448881,0.509024828,0.038677083,0.452298089,Over_Performing,2.070816,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.187576854,0.706810503,0.440828432,Over_Performing,Unknown
AUT,46,12708847.41,15738.56687,2.117408782,0.002985046,0.001409764,0.004341671,0.001322098,0.00298487,0.502006246,0.152867737,0.345126017,Multiple_Factors,-0.555862317,{},Cardiovascular diseases,-0.234025483,0.59612914,0.434750162,Under,Multiple_Factors
BEL,55,12750310.09,9692.069627,1.299695065,0.001838241,0.001414363,0.005191128,0.001326411,0.001838132,0.621269986,0.158743815,0.219986199,As_Expected,0.168475207,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.192400614,0.530621192,0.53803559,As_Expected,Unknown
BEN,1,6476286.371,69,0.013086845,1.31E-05,0.0007184,9.44E-05,0.000673726,1.31E-05,0.120819983,0.862428695,0.016751322,Research_Investment,-0.64150966,"{'Research_Investment': 1.603965791657157, 'Health_Infrastructure': 0.46149427700972434, 'Governance': 0.2816712615561237}",Cardiovascular diseases,0.041118105,0.077161314,0.104633175,Under,Research_Investment
BGD,8,179992546.9,2254,0.021411401,0.000427504,0.019966168,0.000755073,0.018724574,0.000427478,0.037929793,0.940596569,0.021473638,Research_Investment,-1.840989587,"{'Research_Investment': 1.5664921329273949, 'Health_Infrastructure': 0.39977246188498716, 'Governance': 0.24176360788746232}",Cardiovascular diseases,0.035872755,0.040438534,0.032848164,Under,Research_Investment
BGR,8,36990326.77,198.9803058,0.009197454,3.77E-05,0.004103254,0.000755073,0.003848093,3.77E-05,0.162699595,0.829168959,0.008131446,Research_Investment,-3.135650084,"{'Research_Investment': 0.686954709891805, 'Health_Infrastructure': 0.0, 'Governance': 0.10842424236295153}",Cardiovascular diseases,0.043738654,0.089481244,0.140901982,Under,Research_Investment
BHR,1,801917.179,33.39812712,0.006334437,6.33E-06,8.90E-05,9.44E-05,8.34E-05,6.33E-06,0.512563339,0.453038844,0.034397817,Over_Performing,0.892230772,"{'Research_Investment': 0.4250533154651704, 'Health_Infrastructure': 0.3134964503770314, 'Governance': 0.6027431829956446}",Cardiovascular diseases,0.045740845,0.290679487,0.443892873,Over_Performing,Governance
BIH,5,8693914.245,582,0.110384697,0.000110385,0.000964396,0.000471921,0.000904425,0.000110378,0.317423144,0.60833432,0.074242536,As_Expected,-0.020889178,"{'Research_Investment': 0.7542208712445123, 'Health_Infrastructure': 0.16596581737630187, 'Governance': 0.32273775816253203}",Cardiovascular diseases,-0.004576164,0.232954108,0.274896506,As_Expected,Research_Investment
BLR,3,39661915.01,827.6687938,0.035680308,0.000156979,0.004399607,0.000283152,0.004126018,0.00015697,0.062011329,0.903611701,0.03437697,Research_Investment,-0.864468989,"{'Research_Investment': 1.299973778472534, 'Health_Infrastructure': 0.0, 'Governance': 0.586953947968842}",Cardiovascular diseases,0.027776326,0.065382634,0.053703386,Under,Research_Investment
BOL,2,7668871.694,155,0.029397986,2.94E-05,0.000850691,0.000188768,0.000797791,2.94E-05,0.185803769,0.785261633,0.028934598,Research_Investment,-0.461313719,"{'Research_Investment': 1.9442122612051616, 'Health_Infrastructure': 0.3152352378781056, 'Governance': 0.2856547841546288}",Cardiovascular diseases,0.031203729,0.121836483,0.160910784,Under,Research_Investment
BRA,169,208330175,21961.31549,0.180240284,0.00416528,0.023109597,0.01595092,0.021672529,0.004165035,0.381706122,0.518624443,0.099669436,Research_Investment,-1.522826009,"{'Research_Investment': 0.6525570867976224, 'Health_Infrastructure': 0.1273300413028399, 'Governance': 0.08662350959658631}",Cardiovascular diseases,-0.026545452,0.290522496,0.330567198,Under,Research_Investment
BWA,1,1782667.865,650,0.123281878,0.000123282,0.000197747,9.44E-05,0.00018545,0.000123275,0.234140394,0.460050136,0.30580947,Over_Performing,3.058658325,"{'Research_Investment': 0.8239173250430811, 'Health_Infrastructure': 0.4148762024056817, 'Governance': 0.0}",Cardiovascular diseases,-0.008944647,0.422879667,0.20277153,Over_Performing,Research_Investment
CAN,383,34852285.51,222710.5071,10.92584752,0.042240261,0.003866086,0.036149127,0.003625673,0.042237769,0.440775446,0.044208753,0.515015801,Over_Performing,2.569345671,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.04563292039112965, 'Governance': 0.0}",Cardiovascular diseases,-0.189452499,0.735403524,0.381722734,Over_Performing,Health_Infrastructure
CHE,129,8168810.18,26088.10992,4.947986426,0.004947986,0.000906148,0.012175555,0.000849799,0.004947695,0.677434036,0.047281853,0.275284111,Over_Performing,1.796963931,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.261506723,0.614001129,0.586675084,Over_Performing,Unknown
CHL,12,13172601.23,1526.354887,0.198120615,0.000289495,0.001461207,0.00113261,0.001370342,0.000289478,0.405600061,0.490734614,0.103665325,Research_Investment,-0.773165027,"{'Research_Investment': 0.5442027211321231, 'Health_Infrastructure': 0.1863366094608206, 'Governance': 0.0}",Cardiovascular diseases,-0.03149253,0.306465355,0.351259956,Under,Research_Investment
CHN,908,2177805720,442528.0901,0.347430067,0.083931837,0.241579082,0.085700802,0.226556515,0.083926886,0.216315546,0.571846412,0.211838042,Multiple_Factors,-1.488041919,"{'Research_Investment': 0.7886506007377582, 'Health_Infrastructure': 0.19598834718806804, 'Governance': 0.6081028315827243}",Cardiovascular diseases,-0.06626876,0.319995815,0.187334758,Under,Multiple_Factors
CMR,4,20828754.85,340,0.027910094,6.45E-05,0.002310487,0.000377537,0.002166809,6.45E-05,0.144715002,0.830568115,0.024716883,Research_Investment,-1.771519223,"{'Research_Investment': 1.3833086357835191, 'Health_Infrastructure': 0.46027121725775516, 'Governance': 0.5589968620956963}",Cardiovascular diseases,0.032045642,0.097074384,0.125326868,Under,Research_Investment
COD,1,55657514.27,90,0.002764804,1.71E-05,0.006173963,9.44E-05,0.005790036,1.71E-05,0.015993278,0.981114436,0.002892286,Research_Investment,-2.099697487,"{'Research_Investment': 2.376029710279821, 'Health_Infrastructure': 0.45376595741757125, 'Governance': 0.7252908236623868}",Cardiovascular diseases,0.048349535,0.010888925,0.013850585,Under,Research_Investment
COL,4,32828031.9,226.007952,0.011771304,4.29E-05,0.00364154,0.000377537,0.003415091,4.29E-05,0.098432407,0.890392193,0.0111754,Research_Investment,-2.746226354,"{'Research_Investment': 1.1209212793361865, 'Health_Infrastructure': 0.20488018887069703, 'Governance': 0.12906613219156932}",Cardiovascular diseases,0.041983018,0.060391603,0.085244965,Under,Research_Investment
CUB,1,17525944.1,16,0.001560933,3.03E-06,0.001944113,9.44E-05,0.001823219,3.03E-06,0.049142088,0.949277993,0.001579919,Research_Investment,-2.539889545,"{'Research_Investment': 1.35832234554946, 'Health_Infrastructure': 0.0, 'Governance': 0.5560997547513288}",Cardiovascular diseases,0.049278917,0.026150963,0.042558297,Under,Research_Investment
CYP,2,1268277.343,178,0.033760268,3.38E-05,0.000140687,0.000188768,0.000131939,3.38E-05,0.532544073,0.37221869,0.095237237,Over_Performing,1.381065962,"{'Research_Investment': 0.08961570423674099, 'Health_Infrastructure': 0.06279837674178249, 'Governance': 0.02839165197480094}",Cardiovascular diseases,0.028791877,0.361509274,0.461196696,Over_Performing,Research_Investment
CZE,34,22587996.38,4322.349721,0.327180856,0.000819796,0.002505636,0.003209061,0.002349823,0.000819748,0.503095519,0.368389823,0.128514657,Research_Investment,-0.98288714,"{'Research_Investment': 0.037499601373368927, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.061952936,0.380062417,0.4356935,Under,Research_Investment
DEU,398,140932877.3,101874.8961,1.235949004,0.019322044,0.015633367,0.037564889,0.014661207,0.019320904,0.525037929,0.20491715,0.27004492,Over_Performing,0.589804719,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.186815671,0.532563885,0.454696185,Over_Performing,Unknown
DNK,212,6538750.429,81990.8017,15.55073844,0.015550738,0.000725329,0.020009438,0.000680224,0.015549821,0.552144684,0.018770255,0.429085061,Over_Performing,3.148245848,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.00983088308864549, 'Governance': 0.0}",Cardiovascular diseases,0.114207514,0.705157403,0.478171323,Over_Performing,Health_Infrastructure
ECU,1,10126354.3,20.05146215,0.003385623,3.80E-06,0.001123294,9.44E-05,0.001053442,3.80E-06,0.081957092,0.914740781,0.003302127,Research_Investment,-2.029198007,"{'Research_Investment': 1.3395215239445726, 'Health_Infrastructure': 0.2266499231995925, 'Governance': 0.23242043670187743}",Cardiovascular diseases,0.047887556,0.044280673,0.070976924,Under,Research_Investment
EGY,27,165016254.7,4676,0.048449965,0.000886871,0.018304881,0.002548372,0.017166594,0.000886819,0.123696655,0.833257631,0.043045715,Research_Investment,-2.219200401,"{'Research_Investment': 0.8248554443476824, 'Health_Infrastructure': 0.35550905930013427, 'Governance': 0.5379928338490323}",Cardiovascular diseases,0.021337198,0.104894042,0.107124446,Under,Research_Investment
ESP,184,50403303.47,78748.85002,2.671350724,0.014935856,0.005591125,0.017366682,0.005243441,0.014934975,0.462555251,0.13965715,0.397787599,Over_Performing,1.121255051,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.012180762893034968, 'Governance': 0.0}",Cardiovascular diseases,-0.24468776,0.629065224,0.400584598,Over_Performing,Health_Infrastructure
EST,4,3694773.158,975,0.184922817,0.000184923,0.000409853,0.000377537,0.000384366,0.000184912,0.39874389,0.405957166,0.195298943,Over_Performing,1.470514912,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.027880694,0.394670888,0.345322339,Over_Performing,Unknown
ETH,5,44111107.16,1126,0.043645163,0.000213562,0.004893146,0.000471921,0.004588866,0.00021355,0.089474901,0.870036678,0.040488421,Research_Investment,-1.431585227,"{'Research_Investment': 1.5960296547879675, 'Health_Infrastructure': 0.4682517844018752, 'Governance': 0.4981576078639801}",Cardiovascular diseases,0.02371127,0.085225871,0.077487537,Under,Research_Investment
FIN,62,9344276.684,9992.242824,1.828365347,0.001895173,0.00103654,0.005851817,0.000972082,0.001895061,0.67115992,0.111490637,0.217349443,Over_Performing,0.728994994,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.225626449,0.552929403,0.581241541,Over_Performing,Unknown
FRA,203,69701488.18,71544.19123,1.755003631,0.013569388,0.007731829,0.019159981,0.007251026,0.013568588,0.479244003,0.181368175,0.339387822,Over_Performing,0.689838843,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.0, 'Governance': 0.0}",Cardiovascular diseases,-0.222326288,0.579009824,0.415037481,Over_Performing,Unknown
GBR,892,80357785.35,435940.3587,9.275659754,0.082682378,0.008913908,0.084190656,0.008359598,0.082677501,0.480464159,0.047707041,0.4718288,Over_Performing,2.61004975,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.011043438334901385, 'Governance': 0.0}",Cardiovascular diseases,-0.231169366,0.712060879,0.416094167,Over_Performing,Health_Infrastructure
GEO,3,14340341.81,101.6312955,0.012117517,1.93E-05,0.001590742,0.000283152,0.001491822,1.93E-05,0.157811126,0.831446382,0.010742492,Research_Investment,-2.230446177,"{'Research_Investment': 1.0514710125285973, 'Health_Infrastructure': 0.0, 'Governance': 0.293476973984421}",Cardiovascular diseases,0.041752702,0.089648055,0.136668444,Under,Research_Investment
GHA,20,29316104.36,3523,0.205471729,0.000668188,0.003251969,0.001887683,0.003049746,0.000668148,0.336750841,0.544055662,0.119193497,Research_Investment,-0.962068481,"{'Research_Investment': 1.174390556337205, 'Health_Infrastructure': 0.45799447478871114, 'Governance': 0.1731745915095633}",Cardiovascular diseases,-0.033441804,0.287568918,0.291634783,Under,Research_Investment
GRC,26,18993061.12,6669.161819,0.600374145,0.001264903,0.002106857,0.002453988,0.001975843,0.001264828,0.430927975,0.346964218,0.222107807,As_Expected,-0.244911934,"{'Research_Investment': 0.04115121186478401, 'Health_Infrastructure': 0.0, 'Governance': 0.00333167344602258}",Cardiovascular diseases,-0.107255704,0.437571794,0.373194574,As_Expected,Research_Investment
GTM,3,7008415.192,1541.350961,0.292339447,0.000292339,0.000777428,0.000283152,0.000729083,0.000292322,0.217048541,0.558873891,0.224077568,As_Expected,0.192240516,"{'Research_Investment': 1.899422788529702, 'Health_Infrastructure': 0.35322690070497437, 'Governance': 0.2711692474327918}",Cardiovascular diseases,-0.05418966,0.332601838,0.187969551,As_Expected,Research_Investment
HRV,7,10383713.59,598.4740805,0.098545849,0.000113509,0.001151842,0.000660689,0.001080215,0.000113503,0.356280599,0.582512456,0.061206946,Governance,-0.939028723,"{'Research_Investment': 0.05055039710040003, 'Health_Infrastructure': 0.0, 'Governance': 0.11950567795515674}",Cardiovascular diseases,-0.000295623,0.239347245,0.308548049,Under,Governance
HTI,1,16899879.3,816,0.082556685,0.000154766,0.001874666,9.44E-05,0.00175809,0.000154757,0.047022067,0.875878161,0.077099773,Over_Performing,0.918245268,"{'Research_Investment': 1.9168859943303511, 'Health_Infrastructure': 0.4439460283945144, 'Governance': 0.47244578018271927}",Cardiovascular diseases,0.006060778,0.100610806,0.040722304,Over_Performing,Research_Investment
HUN,19,28601444.85,2260.912899,0.135157936,0.000428815,0.003172694,0.001793299,0.0029754,0.000428789,0.345031788,0.572468854,0.082499358,Multiple_Factors,-1.565276756,"{'Research_Investment': 0.0939159925821242, 'Health_Infrastructure': 0.0, 'Governance': 0.10451314744805512}",Cardiovascular diseases,-0.012757272,0.255015252,0.298806294,Under,Multiple_Factors
IDN,16,416701900.1,1373,0.005633661,0.000260409,0.046223803,0.001510146,0.043349381,0.000260394,0.033469613,0.960759236,0.005771151,Research_Investment,-3.398888735,"{'Research_Investment': 1.5123697612481108, 'Health_Infrastructure': 0.47839192809261205, 'Governance': 0.13449820846225824}",Cardiovascular diseases,0.046240617,0.022505958,0.028985535,Under,Research_Investment
IND,104,1527198079,52838.23855,0.05915598,0.010021534,0.169408642,0.009815951,0.158873986,0.010020943,0.054926432,0.889000076,0.056073492,Research_Investment,-2.709027761,"{'Research_Investment': 1.396336237599761, 'Health_Infrastructure': 0.42241139486126156, 'Governance': 0.04150106270806335}",Cardiovascular diseases,0.016272821,0.083536708,0.047567685,Under,Research_Investment
IRL,35,4254000.5,7329.663489,1.390176428,0.001390176,0.000471887,0.003303445,0.000442542,0.001390094,0.643183865,0.086163437,0.270652698,Over_Performing,1.260463554,"{'Research_Investment': 0.0, 'Health_Infrastructure': 0.016042718461065447, 'Governance': 0.0}",Cardiovascular diseases,-0.199557101,0.59224463,0.557013566,Over_Performing,Health_Infrastructure
