PMID,ISO3
33707061,USA
35279940,CHE
35279940,SGP
31609926,USA
17454163,ISR
24269911,NLD
28988541,AUT
28988541,BEN
28988541,BFA
28988541,CHE
28988541,COD
28988541,DEU
28988541,ESP
28988541,FRA
28988541,GAB
28988541,MOZ
28988541,UGA
28988541,VNM
28988541,ZAF
35804297,AUS
32134286,USA
36852895,NLD
36852895,ZAF
35804322,AUS
34231475,TUR
21124304,USA
35804379,DEU
28988646,USA
37377254,FRA
35804406,CHN
36852998,CAN
36852998,USA
27415828,CHE
27415828,GBR
27415828,GRC
35804451,IRN
34755919,NLD
27940180,USA
27940186,USA
27940188,GBR
33183068,AUT
33183068,HRV
33183068,ITA
33183068,USA
25843054,USA
24270207,USA
22697367,CHN
27416014,SWE
34105881,BRA
34105881,USA
24794584,USA
31610337,BEL
31610337,CAN
31610337,NLD
32658921,KEN
32658921,USA
36853250,DEU
36853250,FRA
36853250,GBR
36853250,NLD
36853250,USA
33707523,BEL
33707523,ITA
33707523,SVN
26891840,USA
34756178,BEL
25318999,NLD
19551881,USA
31086222,IRN
30037647,GBR
36329128,AUS
22173365,NLD
20600512,USA
26891969,GBR
26891969,MWI
37902054,DEU
37902054,KEN
36329227,RUS
28464911,CHL
28464911,DEU
28464911,NLD
25319187,SWE
28989205,USA
32134956,PER
32134956,USA
38426437,AUS
38426437,GBR
23746376,USA
28989278,DEU
36853609,USA
36853612,USA
16930768,CAN
29513683,USA
24795094,IND
24795094,USA
12736474,JPN
30562268,USA
34756613,CAN
26368020,NLD
36329513,DEU
36329513,RUS
22698027,USA
36853800,USA
19028042,NLD
11163746,GBR
34232419,USA
26892409,DNK
37902466,DEU
37902466,NLD
34232456,GBR
34232456,USA
34232470,USA
21125277,JPN
19028148,EGY
35805371,GBR
35805371,TUR
21649633,USA
23222500,USA
33183970,AUS
33183970,AUT
33183970,BRA
33183970,CAN
33183970,DEU
33183970,DNK
33183970,ESP
33183970,GBR
33183970,JPN
33183970,MKD
33183970,TUR
33183970,USA
35805451,EGY
35805451,SAU
32135488,DEU
32135488,USA
35805505,ESP
31086941,CAN
31086941,UGA
31086941,USA
31086947,CHN
37902726,USA
28465550,ESP
28465550,MOZ
37902744,NLD
37902744,USA
37902752,DEU
20601257,TUR
21649839,USA
32659891,FRA
32659891,LBN
35805620,KOR
35805627,AUS
31087075,DEU
31087075,JPN
37902831,CHN
37902831,GBR
24271347,USA
31087093,USA
29514234,AUS
29514234,GBR
29514234,KEN
29514234,MWI
29514234,UGA
29514234,ZWE
29514235,GBR
29514235,KEN
29514235,MWI
29514235,UGA
29514235,ZWE
35805699,CHN
34757134,GRC
19552805,AUS
35805761,SAU
35805761,USA
33184328,BRA
26892910,USA
18504322,USA
15358643,SWE
31087325,ISR
15358704,ESP
34233094,DNK
25844493,USA
30563118,CHN
30563118,USA
26893135,USA
17980248,USA
37378962,GBR
37378962,USA
37378972,USA
27417502,USA
37378974,AUS
37378974,USA
37378983,USA
27417531,USA
37379030,USA
37903341,NOR
19553269,GBR
20601853,USA
36854788,IRN
36330564,FIN
33709134,KEN
33709134,USA
33709142,GIN
33709142,LBR
33709142,USA
27417703,GBR
27417703,PAK
27417703,SWE
17456241,GBR
30563479,AUS
15883418,USA
17456286,GBR
18504873,USA
15883442,SWE
24796381,USA
37903586,USA
37903586,ZAF
37379320,COL
33185028,USA
37903640,FRA
33185050,JPN
29515037,FRA
29515037,USA
19029279,USA
31612201,USA
23223595,USA
27417903,GBR
27417903,UGA
27417903,ZAF
36855099,CHN
37903680,AUS
24796484,ISR
24796484,USA
19029360,USA
36330870,GBR
34233722,JPN
27417982,USA
34758017,AUS
34758017,CAN
34758017,FJI
34758017,USA
34758069,DEU
22699446,IND
37379519,USA
36855233,USA
37903818,POL
26369484,IND
37903825,TWN
19029500,USA
32661006,IRN
35282464,USA
36855328,SWE
36855334,USA
23748156,USA
31612482,JPN
31612482,USA
34233923,AUS
37903945,IRN
37903945,USA
27418212,AUS
32661104,ARE
32661104,JOR
32661107,DNK
32661107,ITA
18505372,GBR
33185468,USA
32661193,IND
37904082,DNK
27418333,KOR
27942658,SWE
31088405,AUS
25845530,USA
33709856,USA
27418444,USA
25321314,USA
37904241,BEL
37904241,NLD
37904241,USA
31088511,CHN
33185716,USA
33710023,CAN
33710023,KEN
33710023,USA
36331493,AUS
36331493,GBR
36331493,NLD
36331502,KOR
36855791,CAN
36855791,USA
36331522,CAN
33710083,USA
22700039,USA
36855813,IRN
36331540,USA
33185824,USA
37904426,CHN
37904430,CHN
34758731,JPN
28467293,GBR
28467293,USA
37380191,AUS
35283046,TWN
27943031,USA
31613055,RUS
33185928,JPN
36503177,CAN
36503177,USA
28467363,ESP
33710261,KOR
28467383,ESP
28467383,USA
17457338,USA
31613134,USA
33710288,CAN
33710288,IND
18505948,USA
33710299,GBR
31088887,CAN
31613178,CAN
31613178,ESP
31613178,USA
33710344,GBR
33710344,USA
25846055,ISR
37904687,ESP
21651760,DEU
33710385,CHN
33710385,DEU
33710385,FRA
33710385,GBR
33710385,IRL
33710385,ITA
33710385,NLD
33710385,POL
33710385,SWE
33710385,USA
21127478,AUS
35283261,USA
36856148,CHN
34759002,BGD
34759002,GBR
34759002,USA
21651805,GBR
23748990,USA
26370443,GBR
26370443,UGA
26370443,USA
26370445,USA
27943311,USA
31613346,ESP
28991914,DEU
28991918,BWA
28991918,CAN
28991918,NOR
28991918,USA
36331957,CHE
36331957,TZA
34759112,BGD
34759112,JPN
35283411,JPN
37380565,CHN
27943408,SWE
33186312,CHN
33186338,PER
33186338,USA
35807783,RUS
35807783,USA
33186351,GBR
33186351,IDN
33186351,NLD
35807797,ESP
33186365,BEL
33186365,DNK
33186365,GBR
33186365,ITA
33186365,NLD
33186365,SVN
33186365,USA
35807803,USA
33710659,USA
30564933,NLD
35807851,BRA
35807851,DNK
35807851,USA
35807854,CHE
34759287,THA
35807864,CHE
35807864,FRA
35807864,ITA
33186448,USA
35807888,DNK
32662184,NLD
17982122,USA
35807913,ESP
35807924,USA
33186500,GBR
30040818,AUS
27419388,NLD
17982232,KOR
36856614,CHE
22700845,GBR
37380933,NLD
25322311,USA
36332361,CHE
36332361,DEU
36332361,GBR
36332361,KOR
36332361,ZAF
38429546,GBR
37905338,FIN
37905338,NLD
31613885,GBR
31613885,NLD
31613885,NOR
24798210,GBR
30041105,USA
33711123,SWE
29516853,GBR
26895416,USA
38429754,CHN
24798277,USA
35808375,GRC
32662699,CAN
32662699,SWE
26371261,USA
21652683,GBR
36857047,USA
36857053,USA
36857056,CHN
36857058,NLD
19555590,GBR
25322766,NLD
28468518,USA
32662833,USA
33711412,BEL
32662862,CAN
24274317,KOR
24274323,USA
30565779,USA
35284377,CHN
28468648,PER
28468648,USA
27420093,AUS
27420093,CHE
32138707,IRN
23225820,KOR
34235875,JPN
28993005,AUS
28993005,CAN
28993005,FRA
28993005,USA
36857330,USA
11691516,KOR
37381630,CHN
38430227,JPN
32138782,CHN
32138784,CHN
32138809,GBR
32663102,CAN
38430272,JPN
33711681,NLD
33711681,USA
32663119,GBR
32663139,USA
28468840,NLD
28468840,USA
30565996,DNK
11691667,USA
24274589,NLD
33187506,AUS
33187506,GBR
11691759,GBR
31090434,AUS
31090434,CHN
37906193,AUS
37906193,CHN
37906193,SGP
30566177,NOR
28993335,ESP
28993335,ITA
12740449,USA
28993390,AUS
33711986,DEU
21129077,USA
33711991,AUS
20080545,DEU
33187759,USA
26896318,GBR
26896318,VNM
18507721,USA
32139216,FRA
32139222,BEL
32139222,BRA
32139222,CAN
32139222,CHE
32139222,DEU
32139222,FRA
32139222,GBR
32139222,IRL
32139222,NLD
32139222,POL
32139222,THA
37906405,ESP
37906406,ITA
34236392,NLD
16934909,USA
35285017,AUS
35285017,GBR
31615016,KOR
31615021,AUS
31615021,AUT
31615021,NLD
31615057,KOR
35809371,USA
33712224,BRA
36857968,POL
36857968,USA
37382254,CHN
36333692,IRN
33712274,USA
22177939,PRT
35285143,ESP
36333727,USA
36858020,GBR
37906599,SAU
35285173,DNK
35285173,IND
35285173,JPN
36333766,CHN
16935112,USA
23750860,USA
35809488,DEU
35809488,GBR
35809488,USA
31615196,TWN
32139488,CAN
31090968,USA
31615294,CHE
31615294,SWE
32663909,CHE
32663909,USA
36333935,COL
36333935,DEU
24799602,IND
24799602,PER
24799602,USA
24799602,ZWE
26372470,CHN
26372470,GBR
27421057,GBR
27421057,UGA
27421057,USA
27421057,ZAF
27421057,ZMB
36333954,AUS
36333954,USA
36858243,CHN
21653904,USA
27421075,CHE
27421075,GBR
27421075,USA
31091136,FRA
31615456,SGP
36334050,JPN
32664084,KOR
35285531,AUS
35809825,CHN
35809825,GBR
35809825,USA
37906983,USA
31615549,USA
27421262,SWE
27421262,USA
32664145,CHN
32664149,KOR
32664175,CHN
25324159,AUS
26897029,GBR
37382794,ESP
37382794,SWE
37382794,USA
37382825,AUS
37382825,NLD
37382825,ZAF
34237107,AUS
34237107,NGA
34237107,USA
25324220,USA
34237154,CHN
36334312,USA
21654257,USA
37907210,CHN
33712920,DEU
33712920,FIN
33712920,GBR
33712920,ITA
34237210,KOR
25324317,USA
37382956,AUS
37382956,GBR
35285811,NOR
37907266,GBR
26372934,USA
34237262,GBR
34237262,MWI
34237265,CAN
34237265,GBR
34237265,IND
34237265,MOZ
34237265,PAK
36858705,AUS
36858705,CAN
36858705,USA
35285851,USA
35285853,BRA
35285853,CAN
35285853,ESP
35285853,GBR
35285853,USA
37907299,GBR
34237311,USA
20081560,USA
35285912,CHN
33713056,IND
35285922,JPN
35285922,USA
35285923,SWE
38431658,NLD
20605872,USA
30043065,GBR
30043065,KOR
26897364,USA
24800234,DEU
25324541,USA
32664602,GBR
19033150,NLD
28994626,USA
16936007,TWN
30567497,FIN
37907552,USA
36334705,USA
24276103,TUR
30567567,MWI
30567567,NOR
28994705,CHN
37907619,KOR
21654733,DEU
26897614,ZAF
34237655,AUT
34237655,DEU
34237655,ESP
34237655,FRA
34237655,ITA
34237655,NLD
34237655,SWE
23751902,AUS
21130476,USA
30043415,DNK
30043415,SWE
26373406,GBR
35810600,DEU
35810600,FRA
35810600,USA
32664877,CHN
27422026,BEL
27422026,GBR
34762057,DNK
31092044,USA
32664934,CHN
32664948,SWE
32664948,TZA
22703478,CHL
32664953,AUS
32664953,SGP
32664987,GBR
32664987,KEN
32664987,MWI
32664987,NLD
32664987,RWA
32664987,USA
32664987,ZAF
37907871,CHE
37907871,GBR
37907871,ZAF
37907871,ZWE
35810751,USA
36335048,FRA
36335048,USA
20082130,USA
33713622,USA
27422168,CHN
27422168,USA
16936417,JPN
37383656,CHN
31092224,BGD
31092224,KOR
31092224,USA
29519378,NLD
34237973,CHN
34237976,CHN
34237979,CHN
33189426,GBR
33189426,MEX
34238026,KOR
32140889,DEU
32140889,ESP
32140889,GBR
32140889,USA
34762351,IRN
32665218,USA
15888038,FRA
32140973,NLD
32140973,SWE
33713840,USA
25849523,AUS
25849523,NLD
27422403,GBR
27422403,PER
27422403,USA
27422406,THA
17460947,JPN
36335323,CMR
36335323,GHA
36335323,NGA
36859649,GBR
30043917,BRA
30043917,USA
25849617,IND
34238227,USA
25849627,KEN
25849627,USA
21131037,GBR
34762528,GBR
34762528,USA
36335393,NLD
23752495,GBR
36859710,IRN
32665410,USA
30568294,BRA
30568294,IND
30568294,JPN
30568294,KOR
30568294,PHL
30568294,POL
30568294,RUS
30568294,UKR
30568294,USA
29519744,GBR
37908361,BFA
37908361,DEU
37908361,GBR
37908361,JPN
29519777,SWE
31616932,USA
28471208,USA
27422639,USA
25325491,USA
25325498,USA
36335570,AUS
36335570,BGD
36335573,TWN
36335582,USA
34238436,USA
34762734,USA
35287025,JPN
23228403,USA
20082714,NLD
32141343,JPN
30044209,ARE
30044209,AUS
30044209,CHN
30044209,GBR
30044209,IND
26374203,USA
36335684,DEU
36335684,HUN
36335684,ITA
36335684,NLD
36335684,PRT
36335684,ROU
36335684,SVK
32141389,NLD
19558483,USA
31092823,BFA
31092823,CHE
31092823,DEU
31092823,ESP
31092823,GAB
31092823,GBR
31092823,GHA
31092823,KEN
31092823,MOZ
31092823,TZA
31092823,USA
34238555,CHN
22704274,CHE
34238659,NLD
23228626,USA
15364318,NLD
20082923,USA
33190149,USA
17985809,USA
22180125,USA
23753039,USA
26374480,USA
33190242,USA
36335970,GBR
36335976,USA
36335976,ZAF
35287430,USA
23753098,AUS
37384596,CHN
32141723,IRL
32141723,USA
35287480,CHN
20607434,USA
25326035,DEU
25326035,NLD
26374625,KOR
26374635,BRA
26374703,GBR
26374703,PAK
29520431,SWE
35287641,CHN
22704742,USA
36336245,GBR
36336245,GMB
33190559,USA
33714847,AUT
33714847,ESP
33714847,USA
17461928,USA
26374836,MYS
33190615,NZL
33190615,USA
22180577,USA
34763504,CHN
34763506,CHN
22180596,USA
24277763,USA
28472101,USA
23229236,BRA
34239299,DEU
31617873,BRA
31617873,DEU
34763652,IRN
31617926,CAN
31617926,SGP
31617926,TUN
36860813,SRB
25326508,USA
28472240,GBR
35288066,DEU
35288066,NLD
35288066,USA
22705161,NLD
37385272,USA
35812412,CHN
26899531,PER
26899531,USA
31618127,CAN
31618127,USA
35812431,BRA
35812431,MEX
35812431,PER
35812431,USA
35288147,USA
37909602,BRA
37909619,TUR
32142484,CHN
32142492,CHN
35288227,DNK
30569662,CHN
32142529,DEU
37385412,AUS
37385412,CAN
36336841,CHN
36336851,THA
35288332,SWE
35288332,USA
22705428,AUS
25326876,CAN
26375468,USA
33191251,CAN
33191252,AUS
33191252,CHN
33191260,USA
23229846,USA
30045594,JPN
37385663,AUS
23229908,USA
35288599,ESP
31094331,GBR
31094354,CHN
30570071,BRA
30570071,ESP
34764377,THA
34764381,ESP
30570087,BRA
31618698,USA
37910157,USA
31618706,GBR
33715871,JPN
37385888,BRA
37385888,NLD
37385888,USA
37385888,ZAF
37385905,CHN
37385905,SWE
37385905,USA
16414394,USA
16414419,USA
34240265,AUT
34240265,NZL
34240265,SGP
33715993,USA
28473136,ISR
28473136,SWE
28473136,USA
30570303,USA
33716071,USA
33191846,DEU
35289004,AUS
35289004,DNK
23754711,KOR
19036146,DEU
32667635,FRA
32667636,DEU
32667636,USA
37910523,TUN
32667654,ITA
24803366,USA
35813441,CHN
37910667,USA
25327775,USA
10647713,USA
29522079,PER
29522079,USA
35289295,GBR
35289295,NLD
32143570,CHN
36862163,BEL
36862163,NLD
36862163,USA
36862168,CHN
36862168,GBR
36862168,GRC
36862168,JPN
36862168,KOR
36862168,NLD
36862168,USA
31095004,KEN
31095004,USA
36087586,BFA
36087586,GBR
36087586,IND
36087586,SWE
36087586,USA
35813621,CHN
24279296,GBR
37386503,CHN
32143630,DEU
32143644,USA
31619359,IND
31619359,USA
32143649,USA
32143657,MOZ
32143657,USA
25852210,USA
37386572,IRN
37386572,USA
32143699,AUS
37386594,ESP
32143721,SEN
32143721,USA
32143721,VNM
31619437,NOR
22182263,USA
30046610,CHN
22182296,NLD
22182309,NZL
36862381,USA
32668087,USA
22182346,DEU
35813851,AUS
21658122,SWE
36862485,AUS
36862485,CHE
36862485,CHN
36862485,GBR
36862485,SGP
31095318,CAN
19561014,GBR
19561037,JPN
16415311,IND
26376805,AUS
26376805,CAN
26376805,GBR
26376805,USA
26376822,CAN
26376822,GBR
26376822,IRL
24279686,USA
22706833,USA
21658314,ITA
30571235,NLD
21658349,USA
35289848,SWE
22182667,USA
30571289,USA
32144172,GBR
32144172,IRL
35289921,USA
35289926,USA
24804220,USA
36862852,CHN
21658528,USA
36862883,CHN
36862903,IND
36862903,USA
26377150,ESP
21134278,FRA
36862921,CHN
33717194,USA
26377190,AUS
11172843,ITA
26377199,CHE
26377199,CIV
26377199,USA
23755765,ITA
35290101,JPN
35290101,USA
23231499,NLD
30047245,FIN
30047245,MWI
30047245,USA
26377235,USA
35290152,USA
16940094,ESP
30571591,USA
34241628,USA
26377322,CAN
26377322,SWE
29523089,DEU
35814561,CHN
29523108,DNK
26377389,GBR
30571697,PAK
30571697,USA
26377418,USA
28474588,IND
32144616,GBR
23231750,GBR
37387548,TWN
37387548,USA
30047573,CAN
30047573,KEN
30047573,SWE
24280442,CHN
24280463,IND
24280466,CHN
24280477,AUS
28474780,AUS
28474780,GBR
28474780,USA
36863390,USA
36863414,SWE
23231928,AUS
27426247,USA
32144884,USA
36339195,USA
19037719,USA
34242085,USA
18513453,AUS
32144955,USA
23232095,NGA
29523562,AUS
29523571,GBR
10649211,USA
32669306,USA
32145041,AUT
35815057,CHN
31096478,CHN
26377909,NZL
35290813,AUS
35290813,USA
34242246,NOR
31620815,JPN
31620815,KOR
31620815,USA
36339436,CHN
34766584,JPN
34766586,JPN
34766589,ITA
34766590,USA
25329470,BGD
25329470,GBR
25329470,NLD
23756608,USA
31620931,JPN
36863827,NZL
36863827,USA
35291004,CHE
35291004,IND
35291004,MWI
35291004,USA
28475268,GBR
24805262,USA
32145348,USA
32669641,CHN
21135325,CAN
32669672,GBR
21135341,USA
34242627,USA
34766913,ISR
34766913,USA
11698275,ITA
31096934,NLD
31096941,NLD
31096953,AUS
31621274,ITA
25329821,USA
35815622,CHE
35815622,LBN
35815622,NLD
35815622,USA
31097078,GBR
31097085,AUS
31097085,CAN
31097085,CHN
31097085,DEU
31097085,ESP
31097085,FRA
31097085,JPN
31097085,KOR
31097085,SGP
31097085,TWN
31097085,USA
36864254,GBR
36864254,ITA
36864254,NLD
32669957,CHN
32669957,USA
30572835,AUS
35815777,USA
31097213,GBR
30572941,CAN
30572941,TUN
22708638,GBR
32145825,GBR
32145827,BRA
32145827,KEN
32145827,MWI
32145827,UGA
32145827,USA
32145827,ZAF
32145827,ZWE
35815886,CHN
36864494,NLD
25330161,CIV
25330161,FRA
32670199,CHN
31097414,CHE
31097414,GBR
31097414,NGA
24805971,USA
35816053,AUS
35816053,THA
31097515,ESP
26378939,DEU
28476101,KOR
31621832,USA
15893193,ITA
34767573,KEN
34767573,USA
34767575,DNK
34767575,NLD
28476136,DNK
28476136,SWE
33719027,JPN
28476148,CAN
28476148,VNM
24281848,USA
31097609,GBR
31621901,USA
11174744,USA
30573417,GBR
30573417,USA
30573417,ZWE
35816301,BEL
35816301,IND
35816301,NOR
35816301,USA
26379122,GBR
35816305,GBR
35816306,DNK
28476288,GBR
28476288,SWE
23757762,DEU
35816397,ESP
31622131,KOR
31622131,USA
31622142,SGP
34243616,NZL
34243616,USA
37913677,USA
25330801,USA
19563641,AUS
22185091,NLD
34243719,CHN
28476553,NLD
28476553,USA
37913742,ITA
25855120,USA
34243733,GBR
34243738,CHE
34243738,SGP
25330848,DNK
23233708,USA
23233710,USA
33719474,GBR
33719474,USA
34243767,COL
38438123,BEL
38438123,GHA
38438123,KEN
38438123,USA
31622386,USA
34768124,USA
34768124,VNM
23233798,AUT
35292486,NOR
34243940,USA
37389675,USA
37389679,CAN
24282495,GBR
30049729,AUS
30049729,CHE
35816900,USA
33719775,USA
37389878,GBR
37389878,ZAF
34244154,USA
35292837,ITA
34244277,DEU
18515689,USA
37390059,DEU
32147200,CHE
32147200,DEU
32147200,ESP
32147200,USA
29525822,ARG
29525822,AUS
29525822,BRA
29525822,CAN
29525822,CHN
29525822,NZL
29525822,PER
29525822,RUS
29525822,UKR
29525822,USA
23758655,FRA
37914510,AUS
37914510,DEU
37914510,GBR
37914510,GRC
37914510,JPN
37914510,USA
29525929,USA
37390284,DEU
33720272,CHE
33720272,FRA
33720272,ITA
33720272,USA
17991651,USA
19564523,GBR
22710258,USA
36341767,CHN
36341767,DEU
36341767,ESP
36341767,FRA
36341767,GBR
36341767,ITA
36341767,JPN
36341767,KOR
36341767,TWN
36341767,USA
37390359,AUS
37390359,CAN
17467426,JPN
23234606,SEN
33720373,USA
36341847,USA
34244715,NLD
16943223,NLD
37390454,CAN
37390454,DEU
37390454,ESP
37390454,USA
22186116,LVA
35817643,GBR
38439099,ETH
38439099,NOR
38439118,JPN
15894768,GBR
15894775,BRA
27429113,SVK
35817738,CHN
33196410,GBR
10652036,CHN
32147870,CAN
32147870,USA
31099330,GBR
33720787,USA
37390805,KEN
37390805,USA
37390836,USA
31623675,DNK
31623675,GBR
31623675,USA
25856525,DEU
32672329,USA
29526608,USA
31623764,CAN
31623764,GBR
31623764,IRL
31623764,NZL
31623764,USA
33196634,CHN
33196656,GBR
33196656,NOR
33196656,USA
23235200,CHN
37915263,CAN
37915263,DEU
37915263,GBR
37915263,SWE
25332355,CHN
25332355,GBR
35818122,USA
37391012,SWE
31623857,USA
30575287,FIN
34769633,BRA
34769633,DNK
34245349,DEU
34245349,USA
34769642,ESP
25332472,MEX
25332472,USA
25332473,USA
33721085,SWE
33196797,USA
37391104,CHN
25332483,FIN
25332483,MWI
25332483,SGP
25332483,USA
33196806,USA
34245392,DEU
31624047,GBR
31624047,USA
34769797,BRA
33196937,USA
34769814,BRA
34769814,USA
26381232,CHN
26381232,MYS
31099860,USA
31099869,USA
34769906,CZE
19565559,NLD
34769920,AUS
34769920,USA
34769920,ZAF
34245652,NLD
34769944,AUS
34769944,LKA
34769944,MYS
34769944,USA
32672800,CHE
32672800,CHN
32672800,IRL
32672800,JPN
32672800,KOR
32672800,MYS
32672800,SGP
32672800,THA
32672800,TWN
32672806,USA
36342823,USA
36342828,USA
17468494,DEU
32672864,USA
37391470,ESP
37391472,IND
24284287,GBR
24284287,THA
21138561,NLD
36342940,KEN
36342940,UGA
36342940,USA
11701432,USA
24284358,NOR
32673006,USA
36867327,BEL
36867327,CHE
36867327,NLD
36867327,USA
33721611,CHN
33721611,JPN
33721611,KOR
33721611,SGP
33721611,USA
32673060,CAN
32673060,USA
34770227,KOR
32673082,USA
34770243,USA
11701572,GBR
20614474,AUS
35294537,USA
26905932,ZAF
20614483,CHN
33197396,USA
27430256,USA
37391738,USA
27430267,GBR
27430304,AUS
27430304,FRA
36867503,USA
31624633,USA
27430336,DEU
27430336,USA
32673222,AUS
32673226,ESP
34246118,CHN
34246118,DEU
34246118,JPN
34246118,USA
36343280,USA
36867590,SWE
23760393,USA
33197662,TUR
33197668,USA
33197677,USA
33721974,KOR
36343427,DEU
36343427,GBR
32673417,ARG
32673417,AUS
32673417,BRA
32673417,CAN
32673417,DEU
32673417,DNK
32673417,ESP
32673417,FIN
32673417,FRA
32673417,GBR
32673417,ITA
32673417,JPN
32673417,USA
29527709,AUT
29527709,CHE
29527709,DEU
21139110,USA
34246324,GBR
28479178,CHE
28479178,PAK
28479178,USA
30576336,IDN
30576336,USA
34246358,TUR
33722075,USA
35294962,USA
35294969,SWE
35294969,USA
23760662,CHN
24284985,FIN
37916484,CAN
36867910,USA
31625041,USA
36343645,DEU
36343646,CAN
36343646,USA
30576507,GBR
30576507,USA
30576507,ZWE
21663617,KOR
26382239,AUS
26382239,GBR
26382239,UGA
26382239,ZAF
35819423,USA
29527973,USA
31625136,USA
28479412,AUS
28479412,USA
32149451,RUS
32149451,SWE
32149451,USA
35295203,CHN
19566621,USA
36343845,JPN
31625262,NLD
36343880,USA
32673877,USA
36343893,CHE
36343893,CYP
36343893,DEU
36343893,FRA
36343893,JPN
33722477,DNK
33722477,JPN
31101039,GBR
31101039,GRC
25333885,NLD
36868222,USA
25858178,USA
28479622,GBR
28479622,PER
28479622,USA
27431049,USA
24285336,FIN
31101097,DEU
36343979,AUT
36343979,DEU
36343979,DNK
36343979,GBR
36343979,SWE
36343979,USA
31625419,UKR
22188239,USA
37392597,TWN
37392597,USA
25858265,NLD
25858265,SWE
33722585,FIN
33722585,FRA
33722585,USA
32149764,CHN
35819787,USA
24285458,POL
33722669,DEU
27431239,AUS
37917062,FIN
37917063,USA
37917065,DEU
37917065,GBR
36868490,NLD
24285582,AUS
35819944,ETH
27431341,GBR
32674237,CHN
26907087,USA
16421350,USA
27955689,USA
36868594,GBR
37917246,CHN
37917246,DNK
33198657,CHN
32150085,CHN
25858634,KEN
25858634,USA
23237204,BRA
33198679,JPN
26382936,SWE
37393041,THA
33198777,CHN
30053074,USA
32150229,USA
32150232,USA
36868827,USA
33198820,AUT
33198820,DEU
33198820,DNK
33198820,ISR
33198820,NOR
33198820,USA
32150255,USA
24285938,TUR
26383102,GBR
26383102,ZAF
36344585,IRN
34247471,RUS
36344629,CHN
19043140,USA
34247512,USA
29528941,USA
20616088,USA
34247578,DEU
19567515,GBR
34247580,GBR
34247588,USA
34247614,TZA
34247614,USA
36344766,COL
36344766,GRC
36344766,LBN
36344766,MEX
36344766,PER
36344766,USA
34247632,DNK
32150492,USA
24286192,NOR
24810493,JPN
32150549,USA
36869148,EGY
35820575,USA
35296293,IRN
35296293,PAK
35296307,USA
30053431,GBR
30053431,ZAF
29529157,USA
36344910,CHN
36344933,CHN
35820664,AUS
35820664,CHE
32150649,GBR
36344969,CHN
36869258,USA
36344973,DEU
36344973,JPN
36344973,KOR
36344973,PHL
29529231,USA
28480658,KOR
30577819,CAN
36344987,CAN
36344987,USA
27956398,SWE
35820740,USA
35296483,GBR
30577902,USA
30577903,USA
33723649,BRA
35820804,CHN
35820832,GBR
35820835,CHN
33199421,CHN
33199427,GBR
22189410,AUS
35820904,DEU
34772339,IRN
31102326,CHN
23762357,USA
27956679,AUS
27956679,CAN
27956679,CHN
